stars,comment
5.0 out of 5 stars,"







  
  
    This vacuum is easy to use and lightweight. It's perfect for studio apartment.
  
"
5.0 out of 5 stars,"







  
  
    This vacuum is sweet! Very powerful. The amount of dirt I pulled out of the carpet is incredible. I filled the collection cup 5 times in a 300 ft^2 living room. I was living in all of that! This is all dirt and dust that my old vacuum wasn't picking up. It is very lightweight, maneuverable and compact for easy storage and cleaning in tight spaces. Some people have complained about the dust cup being too small and not detaching from the rest of the vacuum. This doesn't bother me at all. I just detach the motor/handle and dump the cup into the garbage. People have also complained about the vacuum not standing up on its own. I either lean it up against something or detach the motor/handle and attach it towards the base of the vacuum and it stands up just fine. Most of the weight (which isn't much: 7.5 lbs) is in the top of the vacuum that's why it doesn't stand upright by itself when assembled. I'm amazed how such a tight and compact machine has so much power. I highly recommend this vacuum. Don't waste your money on a Dyson they are over priced and over rated (just because they advertise in a British accent doesn't make their vacuum more elegant or sophisticated). This vacuum is very sleek and operates very smoothly. The Rocket is where it's at!
  
"
5.0 out of 5 stars,"







  
  
    Excellent maneuverability.  Goes from rugs to floors with excellent suction & brought back life to my carpets with first use.  Handles pet hair like a dream!  Can’t wait to use all the attachments in my car; as the vacuum itself turns into a hand vac.  Awesome purchase!
  
"
5.0 out of 5 stars,"







  
  
    This vacuum sucks - in a good way!It's shocking to see how much dirt comes out of the carpets when we vacuum every week.I like the convertibility and flexibility that it offers, but I wish it was slim enough to get under some lower pieces of furniture.
  
"
5.0 out of 5 stars,"







  
  
    I don't write many reviews but this product has so far exceeded my expectations that I made an exception. I used this daily as I have an Anatolian Shepard who apparently has it in her DNA to shed constantly. The ease of use is amazing. As a note, initially it will appear to be heavier in the handle than expected. Once you use this for a time you'll understand the genius here. The added  handle weight is necessary for maneuverability and you quickly get used to it.  I would not be without this product. After 2 Dysons and numerous other vacuums, I find this to be the best of all of them.
  
"
5.0 out of 5 stars,"







  
  
    Really nice product for cleaning carpets.. Not too bulky, easy to handle.. The pipe is long enough to work on the ceiling corners without any problem.. Overall nice buy in this price..
  
"
5.0 out of 5 stars,"







  
  
    Purchased as a gift, son and his girlfriend love it. Perfect for their apartment.
  
"
5.0 out of 5 stars,"







  
  
    Love the Shark Rocket. It pulls me around the room with it's power. Awesome piece of equipment.
  
"
5.0 out of 5 stars,"







  
  
    Love it work really good it's a Lil heavy for saying it light weight ? But I'm OK with it
  
"
5.0 out of 5 stars,"







  
  
    Great item.
  
"
5.0 out of 5 stars,"







  
  
    Easy to use and easy to empty.  Great vacuum.
  
"
5.0 out of 5 stars,"







  
  
    It works great!
  
"
5.0 out of 5 stars,"







  
  
    Very user friendly!
  
"
5.0 out of 5 stars,"







  
  
    I am use to an electrolux - mine just died after 12 years.  I bought this to get me through until I decide on what vacuum to purchase next.  I love it!  I read some of the other reviews and yes, this does have a very long cord, but I have a large home so the long cord is a plus for me!  It is easy to switch from tile to carpet.  It's lightweight.  It does have to be emptied frequently which is as simple as pressing a button to lift the cover.  It takes longer to vacuum because the power head is small, but it does a great job and is easy to use on stairs.  I think for a minor con or two, there are far more pro's.
  
"
5.0 out of 5 stars,"







  
  
    light weight,powerful and easy to use.  Only problem was that I ordered separately the extra tool kit and the vac came with one!  Now I must return the extra one...
  
"
5.0 out of 5 stars,"







  
  
    We purchased the Rocket to make it easier to clean up kitty litter on the floor.  This definitely does the job and is easy to use.
  
"
5.0 out of 5 stars,"







  
  
    Love this machine!
  
"
5.0 out of 5 stars,"







  
  
    I love this vacuum
  
"
5.0 out of 5 stars,"







  
  
    i am in love with this vacuum!
  
"
5.0 out of 5 stars,"







  
  
    Love it!!!
  
"
5.0 out of 5 stars,"







  
  
    So far so good.  I don't have much to add that hasn't already been covered.  This is the first and only product I've ever actually ordered because I sat through a late night infomercial (or three) for said product.  It just seemed like it would really be exactly what we needed in our new home.  Our house is almost entirely bare travertine tile.  So our big, heavy traditional canister vacuum designed for carpet and pet hair just isn't appropriate here.Unboxing was fine.  I was up and running to show it off to my mom-in-law in no time.  I got it hung on the wall in our utility room with no problems, though I wish they did include more hooks, or maybe even an organized attachments caddy to hang so I don't just throw everything in the included bag.  Good cord management would be a nice add as well.In the trial runs, it handled the tile perfectly.  My bare feet picked up no dust or grit after a pass with the Rocket.  It also did a fine job on a new cotton & jute rug, pulling up all the loose fibers and such before they could spread all over the house.Suction is good.  Maneuverability is good, if not a little loose.  The plastics don't feel altogether durable, but I do expect it will last a while.  It's a vacuum after all; it doesn't exactly get abused.I like that it is lightweight and maneuverable; that it has a nice, long cord; that it hangs out of the way on the wall; that it handles bare floors better and easier than sweeping & swiffering; and that it's easy to empty and clean.I wish it stood upright on its own; that the bare floor attachment had a cord hook like the carpet head does; and...well I guess that's about it.I got the one with the little car kit and such since it was the cheapest on sale.  But I don't know when I'll actually use that.  Pretty nice little set of tools if you ever so want to get into the cracks & crevices, I suppose.
  
"
